DIRECTORIO;NRO_ENCUESTA;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;FEX_C;P1398S1;P1398S2;P1398S3;P1398S4;P1398S5;P1398S6;P1398S8;P1398S9;P1398S10;P1398S12;P1398S13;P1398S20;P1398S22;P1590S1;P1590S2;P1590S3;P1590S4;P1590S5;P520S1;P520S2;P520S3;P520S4;P520S8;P520S9;P520S5;P520S10;P520S6;P3103
669110;236;1;1;1;280.44359163;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1
669111;236;1;1;1;236.74050228;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669112;236;1;1;1;158.03545611;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669113;236;1;1;1;106.75384443;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1
669114;236;1;1;1;158.46331198;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669115;236;1;1;1;141.51135021;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1
669116;236;1;1;1;186.74531275;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669117;236;1;1;1;155.23558963;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2
669118;236;1;1;1;154.38930857;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669119;236;1;1;1;207.61834506;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669120;236;1;1;1;216.54436624;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669121;236;1;1;1;183.54575462;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669122;236;1;1;1;211.652998;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669123;236;1;1;1;222.31571363;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669124;236;1;1;1;2125.2247077;1;2;2;2;2;2;1;2;1;1;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
669125;236;1;1;1;3698.2622409;1;1;1;1;2;2;1;2;2;2;;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;
669126;236;1;1;1;2276.0424525;1;2;1;2;2;2;2;2;1;1;;2;2;1;1;2;2;1;2;2;2;2;2;2;2;2;2;
669127;236;1;1;1;1533.9011478;1;2;2;2;2;2;1;2;1;1;;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;
669128;236;1;1;1;3698.2622409;1;2;2;2;2;2;1;1;1;2;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
669129;236;1;1;1;2747.7583227;1;2;1;2;2;2;1;2;1;2;;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;
669130;236;1;1;1;3077.6115576;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;
669131;236;1;1;1;2747.7583227;1;2;2;2;2;2;2;2;1;1;;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;7
669132;236;1;1;1;3698.2622409;1;1;1;1;2;2;2;1;2;2;;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;
669133;236;1;1;1;2948.8180987;1;2;2;2;2;2;2;2;1;1;;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;
669134;236;1;1;1;3288.8515108;1;1;1;2;2;2;2;2;2;2;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
669135;236;1;1;1;1687.2912626;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669136;236;1;1;1;4725.0353228;1;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1
669137;236;1;1;1;4068.088465;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669138;236;1;1;1;4068.088465;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669139;236;1;1;1;2572.1823518;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669140;236;1;1;1;4068.088465;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669141;236;1;1;1;2326.9569904;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669142;236;1;1;1;1887.3953754;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669143;236;1;1;1;3472.8859581;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669144;236;1;1;1;3782.4052449;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669145;236;1;1;1;4068.088465;1;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669146;236;1;1;1;2427.331648;1;1;2;2;2;2;1;2;1;1;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
669147;236;1;1;1;3617.7366619;1;2;2;2;2;2;2;2;1;1;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
669148;236;1;1;1;2503.6466977;1;1;2;2;2;2;1;2;1;1;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
669149;236;1;1;1;2570.1111271;1;1;2;2;2;2;2;2;1;2;;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1
669150;236;1;1;1;3113.6575804;1;2;2;2;2;2;2;2;1;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669151;236;1;1;1;3789.9115519;1;1;2;2;2;2;2;2;1;1;;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1
669152;236;1;1;1;2326.9569904;1;1;2;2;2;2;1;1;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669153;236;1;1;1;3872.6883818;1;1;1;1;2;2;2;1;1;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669154;236;1;1;1;3472.8859581;1;1;2;2;2;2;1;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669155;236;1;1;1;3472.8859581;1;1;1;1;2;2;2;2;2;2;;2;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;
669156;236;1;1;1;2105.7912368;1;1;2;2;1;1;1;2;1;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
669157;236;1;1;1;2558.2142647;1;1;1;2;1;1;2;1;1;1;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
669158;236;1;1;1;3022.534155;1;1;2;2;2;2;2;2;2;2;;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;
669159;236;1;1;1;2427.331648;1;2;2;2;2;2;2;2;1;1;;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
669160;236;1;1;1;2282.4809442;1;2;2;2;2;2;2;2;1;2;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;9
669161;236;1;1;1;2326.9569904;1;2;2;2;1;2;1;2;1;1;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
669162;236;1;1;1;2427.331648;1;2;2;2;2;2;2;2;1;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669163;236;1;1;1;2793.3481054;1;1;2;2;2;2;2;2;2;2;;2;2;1;1;2;2;1;2;2;2;2;2;2;2;2;2;
669164;236;1;1;1;3472.8859581;1;1;2;2;2;2;2;2;2;2;;2;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;
669165;236;1;1;1;3288.2760629;1;1;2;2;2;2;2;1;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669166;236;1;1;1;2700.9937438;1;2;2;2;2;2;2;2;1;1;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
669167;236;1;1;1;3243.6999085;1;1;2;2;2;2;2;2;1;1;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
669168;236;1;1;1;1687.2912626;1;2;2;1;2;2;1;2;1;1;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
669169;236;1;1;1;3243.6999085;1;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669170;236;1;1;1;3385.3727134;1;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669171;236;1;1;1;2261.4321287;1;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669172;236;1;1;1;2206.8645618;1;1;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669173;236;1;1;1;3472.8859581;1;1;2;1;2;2;1;1;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669174;236;1;1;1;1887.3953754;1;2;2;2;2;2;2;1;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669175;236;1;1;1;1249.3653086;2;1;2;2;2;2;1;2;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;9
669176;236;1;1;1;1452.208684;1;1;1;1;2;1;1;1;1;1;1;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1
669177;236;1;1;1;1006.8491752;1;1;2;2;2;2;2;2;1;1;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;3
669178;236;1;1;1;1265.4159123;1;1;2;2;2;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669179;236;1;1;1;1363.0323836;2;1;2;2;2;1;1;1;1;1;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2
669180;236;1;1;1;1350.5674884;1;1;2;2;2;2;1;1;1;1;1;1;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;6
669181;236;1;1;1;1265.4159123;1;1;1;2;2;1;1;2;1;1;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;5
669182;236;1;1;1;1350.134073;1;1;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669183;236;1;1;1;968.9601502;2;1;1;2;2;1;1;2;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;
669184;236;1;1;1;1248.8722708;1;1;1;2;2;1;1;2;1;1;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1
669185;236;1;1;1;2160.4883498;1;2;2;2;2;1;1;2;1;1;2;1;2;1;2;2;2;2;1;2;2;2;1;1;2;2;2;3
669185;236;2;1;2;2160.4883498;1;1;2;2;2;1;1;1;1;1;2;2;2;1;2;2;2;2;1;2;2;2;1;1;2;2;2;4
669186;236;1;1;1;1803.2164658;1;1;2;1;2;2;1;1;1;1;1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;
669187;236;1;1;1;1930.2937069;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669188;236;1;1;1;1648.5527031;1;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669189;236;1;1;1;1954.9574059;2;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3
669190;236;1;1;1;1778.9887971;1;1;2;2;2;1;1;2;1;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;
669191;236;1;1;1;1463.9451568;1;2;2;2;1;1;1;2;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
669192;236;1;1;1;1686.4229712;2;2;2;2;2;1;2;2;2;1;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;3
669193;236;1;1;1;1350.5674884;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;
669194;236;1;1;1;1702.4053627;1;1;1;2;2;1;2;2;1;1;1;2;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;3
669195;236;1;1;1;1285.3368815;2;2;2;2;1;2;1;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
669196;236;1;1;1;1248.0746134;1;1;1;2;2;1;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;2;2;2;2;2;
669197;236;1;1;1;1305.2223893;2;2;2;2;2;2;1;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2
669198;236;1;1;1;1341.6434347;2;2;2;2;2;1;2;2;2;1;2;2;2;1;2;2;2;2;1;2;2;2;2;1;2;2;2;3
669199;236;1;1;1;1166.6416145;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;2;1;1;2;2;2;2;2;1;2;2;2;4
669200;236;1;1;1;1086.9621026;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
669201;236;1;1;1;1635.6440638;2;1;2;2;2;1;2;2;2;1;;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1
669202;236;1;1;1;1168.7593435;1;2;2;2;2;1;2;2;1;1;1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;
669203;236;1;1;1;2087.2298968;2;2;2;2;2;2;2;2;2;2;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;5
669204;236;1;1;1;912.13301175;2;2;2;2;2;2;2;2;2;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2
669205;236;1;1;1;1074.730378;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2
669206;236;1;1;1;1706.1379342;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;3
669207;236;1;1;1;1395.9902518;2;2;2;2;2;1;1;2;2;2;;1;2;2;2;2;2;2;2;1;2;1;1;2;2;2;1;7
669208;236;1;1;1;1462.8911238;2;2;2;2;2;2;2;2;2;1;;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;4
669209;236;1;1;1;1329.0893798;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669210;236;1;1;1;952.3635126;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669211;236;1;1;1;912.13301175;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;4
669212;236;1;1;1;904.69625476;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;;2;2;2;2;2;2;2;2;2;2;2;
669213;236;1;1;1;805.47934016;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;2;1;2;2;2;2;2;2;2;2;3
669214;236;1;1;1;1062.9500112;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;
669215;236;1;1;1;1129.3671138;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;;2;1;2;2;2;2;2;2;2;2;2;
669216;236;1;1;1;901.96951544;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;
669217;236;1;1;1;805.47934016;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;2;1;2;2;2;2;2;2;2;2;3
669218;236;1;1;1;910.72655759;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;2;1;2;2;2;2;2;2;2;2;2
669220;236;1;1;1;974.12271029;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;
669221;236;1;1;1;1078.1733182;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;
669222;236;1;1;1;535.3416247;2;2;2;2;2;2;2;2;2;2;;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
669223;236;1;1;1;765.89889834;2;1;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669224;236;1;1;1;686.29593132;1;1;2;1;2;2;2;2;1;1;;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;4
669225;236;1;1;1;856.51646966;1;1;2;2;2;2;2;1;1;1;;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;4
669226;236;1;1;1;663.42118122;1;1;2;2;2;2;1;2;1;1;;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;3
669227;236;1;1;1;733.9829592;1;1;2;2;2;2;1;2;1;1;;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
669228;236;1;1;1;856.51646966;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669229;236;1;1;1;368.87354606;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669230;236;1;1;1;348.23235214;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669231;236;1;1;1;545.51513125;1;1;2;2;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
669232;236;1;1;1;486.18358962;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669233;236;1;1;1;652.86819206;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669234;236;1;1;1;763.57705564;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669235;236;1;1;1;673.96660343;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669236;236;1;1;1;438.10122433;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
669237;236;1;1;1;512.74563321;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669238;236;1;1;1;413.37895792;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669239;236;1;1;1;382.76362379;1;1;2;1;2;2;2;1;2;1;1;2;2;1;2;;2;2;2;2;2;2;2;2;2;1;2;9
669240;236;1;1;1;428.07510805;1;1;2;1;1;1;2;1;2;2;1;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;
669241;236;1;1;1;368.5249555;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;
669242;236;1;1;1;330.70316634;1;1;2;1;2;2;2;1;2;2;1;2;2;1;2;;2;2;2;2;2;2;2;2;2;2;2;
669243;236;1;1;1;410.19650657;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;
669244;236;1;1;1;330.70316634;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;;2;2;2;2;2;2;2;2;2;2;2;
669245;236;1;1;1;418.70909178;1;1;1;2;2;1;1;1;2;2;1;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;
669246;236;1;1;1;369.4613242;1;1;2;1;2;1;1;1;2;2;1;2;2;1;2;;2;2;2;2;2;2;2;2;2;2;2;
669247;236;1;1;1;428.07510805;1;1;2;1;2;2;1;1;1;2;1;2;2;1;1;;2;2;2;2;2;2;2;2;2;2;2;
669248;236;1;1;1;428.56254512;1;1;2;1;2;2;2;1;2;2;1;2;2;1;2;;2;2;2;2;2;2;2;2;2;2;2;
669249;236;1;1;1;112.42366853;2;2;2;2;2;2;1;2;2;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669250;236;1;1;1;162.50054996;2;2;2;2;2;2;1;2;1;1;;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
669251;236;1;1;1;111.76214519;2;2;2;2;2;2;1;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669252;236;1;1;1;79.445410384;2;2;2;2;2;2;1;2;2;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669253;236;1;1;1;200.0297467;2;2;2;2;2;2;1;2;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669254;236;1;1;1;219.37574244;2;2;2;2;2;2;1;2;2;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669255;236;1;1;1;196.29260102;2;2;2;2;2;2;1;2;1;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669256;236;1;1;1;196.29260102;2;2;2;2;2;2;1;2;1;2;;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;
669257;236;1;1;1;144.84168209;2;2;2;2;2;2;1;2;2;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669258;236;1;1;1;219.37574244;2;2;2;2;2;2;1;2;2;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669259;236;1;1;1;1781.8901874;2;2;2;2;2;2;1;2;2;2;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669261;236;1;1;1;782.9073398;2;2;2;2;2;2;2;2;2;2;;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;4
669262;236;1;1;1;1330.8267582;1;2;1;1;1;2;2;1;1;1;;2;1;2;1;1;2;2;2;1;1;2;1;2;2;2;2;4
669263;236;1;1;1;1490.5637401;1;2;2;2;2;2;1;2;1;1;;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;9
669264;236;1;1;1;906.98466974;1;1;1;2;2;1;1;1;1;1;;1;2;1;1;1;2;2;1;2;2;2;2;2;2;1;2;4
669265;236;1;1;1;1032.0905961;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;9
669266;236;1;1;1;1097.9320755;1;1;1;2;1;2;1;2;1;1;;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
669267;236;1;1;1;1138.2504588;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;9
669268;236;1;1;1;1099.1623268;2;2;2;2;2;2;2;2;2;2;;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;9
669269;236;1;1;1;1065.3665994;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669270;236;1;1;1;66.51010011;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;
669271;236;1;1;1;66.51010011;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;1;2;9
669272;236;1;1;1;103.92203142;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;9
669273;236;1;1;1;2395.4171114;1;1;1;1;1;1;1;1;1;1;;2;1;1;1;1;2;2;1;1;2;2;2;2;2;1;2;4
669274;236;1;1;1;1327.1163742;1;1;1;1;2;1;1;1;1;1;;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;5
669275;236;1;1;1;1134.6233806;1;1;2;2;1;2;2;2;1;1;;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;2;5
669276;236;1;1;1;935.6496055;1;1;2;1;1;2;1;2;1;1;;2;1;2;1;2;2;2;2;1;1;2;2;2;2;1;2;5
669277;236;1;1;1;2318.8661398;2;2;2;2;2;2;2;2;1;2;;2;2;1;1;2;2;2;2;1;1;2;2;2;2;1;2;4
669278;236;1;1;1;1107.6415466;1;1;1;2;2;2;2;2;2;2;;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;
669279;236;1;1;1;1426.140455;1;1;2;2;1;1;1;1;1;1;;1;2;1;1;2;2;2;1;1;1;2;2;2;2;2;2;4
669280;236;1;1;1;1769.9629023;2;2;2;2;2;2;1;1;1;1;;2;2;1;1;2;2;2;2;2;1;2;2;2;2;1;2;2
669281;236;1;1;1;2586.2342839;1;1;1;1;1;1;1;1;1;1;;2;2;1;1;1;2;2;1;1;2;2;2;2;2;1;2;5
669282;236;1;1;1;1012.2005771;1;1;1;1;1;1;1;1;1;1;;2;2;1;1;2;2;2;1;1;2;2;2;2;2;1;2;4
669283;236;1;1;1;1781.8901874;1;1;1;1;2;1;1;2;1;2;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
669284;236;1;1;1;1691.2903249;1;2;1;2;1;2;1;1;1;1;;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;8
669285;236;1;1;1;986.99507291;1;2;1;2;2;2;1;2;1;1;;1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;9
669286;236;1;1;1;756.41558705;1;1;1;2;1;2;1;1;1;1;;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;2;3
669287;236;1;1;1;938.02992167;1;1;1;1;2;2;1;1;1;1;;2;2;2;1;2;2;2;1;2;2;2;2;2;2;1;2;4
669288;236;1;1;1;1176.606363;1;2;2;1;1;1;1;1;1;1;;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2
669289;236;1;1;1;870.03227116;1;1;2;1;1;2;1;2;1;1;;2;2;1;1;2;2;2;1;2;2;2;2;2;2;1;2;3
669290;236;1;1;1;1176.606363;1;2;1;1;1;2;1;2;1;1;;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;3
669291;236;1;1;1;1065.3665994;2;2;2;2;2;2;2;2;2;2;;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;6
669292;236;1;1;1;1051.6466058;1;2;2;2;2;2;1;2;1;1;;2;2;1;1;1;2;2;1;2;2;2;2;2;2;2;2;3
669293;236;1;1;1;1397.888818;1;1;1;1;1;1;1;1;1;1;;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;2;5
669294;236;1;1;1;870.03227116;1;1;2;2;2;2;1;2;1;1;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
669295;236;1;1;1;1523.6724697;1;1;1;2;2;2;1;1;1;1;;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
669296;236;1;1;1;1179.9752682;1;1;2;2;1;2;1;1;1;1;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
669297;236;1;1;1;37.609859161;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669298;236;1;1;1;37.609859161;1;1;2;2;2;2;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
669299;236;1;1;1;1886.5866864;1;2;1;2;2;2;2;2;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669300;236;1;1;1;37.609859161;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
669301;236;1;1;1;1831.9240572;1;1;1;2;1;1;1;2;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
